User,Comment,Topic,Timestamp
user_2,This is a comment about clothes,shoes,2021-05-09 07:10:05
user_2,This is a comment about laptops,books,2020-07-22 17:22:51
user_2,This is a comment about laptops,books,2020-03-14 07:43:46
user_2,This is a comment about books,laptops,2023-07-17 10:03:06
user_2,This is a comment about shoes,smartphone,2022-07-12 00:10:06
user_2,This is a comment about books,clothes,2020-07-19 06:13:22
user_2,This is a comment about laptops,laptops,2020-10-13 11:06:11
user_2,This is a comment about shoes,laptops,2020-05-20 18:09:29
user_2,This is a comment about shoes,shoes,2023-11-17 13:24:55
user_2,This is a comment about laptops,books,2021-07-07 15:05:28
user_2,This is a comment about clothes,smartphone,2020-11-08 09:06:33
user_2,This is a comment about clothes,clothes,2020-03-28 01:05:45
user_2,This is a comment about laptops,smartphone,2021-04-06 16:28:02
user_2,This is a comment about books,shoes,2022-05-13 07:27:09
user_2,This is a comment about books,books,2021-03-04 12:47:33
user_2,This is a comment about smartphone,books,2020-10-04 09:54:31
user_2,This is a comment about shoes,laptops,2022-07-27 05:45:00
user_2,This is a comment about clothes,clothes,2020-09-18 18:31:42
user_2,This is a comment about smartphone,clothes,2023-04-07 16:18:10
user_2,This is a comment about laptops,laptops,2022-03-16 00:17:48
user_2,This is a comment about smartphone,clothes,2020-08-07 12:15:13
user_2,This is a comment about shoes,laptops,2023-08-04 16:57:32
user_2,This is a comment about smartphone,smartphone,2021-09-26 20:30:47
user_2,This is a comment about shoes,clothes,2022-05-07 08:07:41
user_3,This is a comment about smartphone,books,2023-01-11 12:58:36
user_3,This is a comment about smartphone,books,2023-05-19 16:01:04
user_3,This is a comment about shoes,books,2022-07-17 08:54:02
user_3,This is a comment about laptops,shoes,2021-08-12 22:45:19
user_3,This is a comment about laptops,shoes,2022-12-10 18:24:09
user_3,This is a comment about smartphone,laptops,2020-06-17 18:33:27
user_3,This is a comment about laptops,laptops,2021-02-22 12:54:45
user_3,This is a comment about laptops,books,2020-09-14 00:12:21
user_3,This is a comment about laptops,laptops,2023-10-27 23:01:00
user_3,This is a comment about laptops,clothes,2020-02-11 06:26:14
user_3,This is a comment about laptops,shoes,2022-11-02 20:04:55
user_3,This is a comment about clothes,laptops,2022-12-06 14:02:13
user_3,This is a comment about books,shoes,2023-12-10 12:17:42
user_3,This is a comment about clothes,books,2022-12-21 05:34:55
user_3,This is a comment about laptops,books,2021-05-18 15:11:10
user_3,This is a comment about books,smartphone,2021-08-13 04:35:59
user_3,This is a comment about shoes,smartphone,2023-06-16 01:32:12
user_3,This is a comment about books,laptops,2022-12-14 20:21:25
user_3,This is a comment about laptops,smartphone,2023-11-08 15:11:10
user_3,This is a comment about shoes,smartphone,2021-01-02 02:47:15
user_3,This is a comment about books,shoes,2021-05-24 11:58:55
user_3,This is a comment about shoes,books,2022-01-26 17:48:31
user_3,This is a comment about laptops,laptops,2020-02-24 10:13:16
user_3,This is a comment about laptops,clothes,2023-06-12 19:49:03
user_3,This is a comment about smartphone,shoes,2022-11-03 09:28:28
user_3,This is a comment about clothes,smartphone,2020-02-02 04:29:38
user_3,This is a comment about smartphone,smartphone,2021-01-03 08:58:55
user_3,This is a comment about clothes,shoes,2021-05-16 04:24:38
user_3,This is a comment about smartphone,smartphone,2022-12-05 06:02:36
user_3,This is a comment about smartphone,laptops,2022-03-09 11:12:21
user_3,This is a comment about books,smartphone,2020-12-12 08:42:52
user_3,This is a comment about shoes,books,2022-12-25 23:46:29
user_3,This is a comment about books,clothes,2022-03-23 03:52:22
user_3,This is a comment about books,books,2023-03-12 03:30:08
user_3,This is a comment about clothes,shoes,2020-06-01 18:50:08
user_3,This is a comment about shoes,books,2022-10-01 16:04:14
user_3,This is a comment about shoes,laptops,2022-08-26 02:58:48
user_3,This is a comment about smartphone,laptops,2023-06-21 10:52:00
user_3,This is a comment about smartphone,books,2022-02-05 18:39:57
user_3,This is a comment about clothes,clothes,2021-02-27 00:50:51
user_3,This is a comment about clothes,laptops,2020-02-08 14:33:11
user_3,This is a comment about books,books,2021-03-02 23:30:05
user_3,This is a comment about laptops,books,2020-04-23 12:36:18
user_3,This is a comment about shoes,laptops,2020-10-17 02:55:53
user_3,This is a comment about shoes,smartphone,2023-05-19 16:07:01
user_3,This is a comment about shoes,clothes,2022-05-03 14:11:34
user_3,This is a comment about smartphone,clothes,2023-10-02 22:41:44
user_3,This is a comment about laptops,clothes,2023-08-14 11:24:17
user_3,This is a comment about laptops,clothes,2020-10-05 18:48:03
user_3,This is a comment about shoes,books,2020-07-03 23:57:02
user_4,This is a comment about books,shoes,2023-09-25 07:01:26
user_4,This is a comment about shoes,books,2021-04-04 09:30:18
user_4,This is a comment about books,books,2022-09-26 03:32:00
user_4,This is a comment about laptops,smartphone,2020-07-14 04:37:39
user_4,This is a comment about clothes,books,2021-03-27 16:08:56
user_4,This is a comment about clothes,shoes,2020-04-23 04:48:53
user_4,This is a comment about clothes,shoes,2020-06-21 12:57:38
user_4,This is a comment about shoes,smartphone,2020-11-04 00:48:00
user_4,This is a comment about laptops,shoes,2022-05-12 12:14:32
user_4,This is a comment about shoes,shoes,2022-08-07 20:09:28
user_4,This is a comment about laptops,books,2023-10-20 16:52:27
user_4,This is a comment about laptops,books,2022-07-09 12:23:27
user_4,This is a comment about books,shoes,2020-06-23 06:07:30
user_4,This is a comment about shoes,laptops,2023-02-11 22:19:59
user_4,This is a comment about smartphone,smartphone,2023-11-07 04:00:20
user_4,This is a comment about clothes,shoes,2020-09-11 15:01:36
user_4,This is a comment about laptops,clothes,2020-01-04 06:02:31
user_4,This is a comment about laptops,shoes,2020-09-21 16:52:43
user_4,This is a comment about laptops,laptops,2020-10-26 22:46:46
user_4,This is a comment about books,shoes,2021-03-02 08:32:07
user_4,This is a comment about smartphone,clothes,2022-02-03 15:01:39
user_4,This is a comment about clothes,laptops,2020-02-16 06:36:45
user_4,This is a comment about shoes,smartphone,2023-06-02 04:14:40
user_4,This is a comment about shoes,laptops,2022-03-05 07:09:01
user_4,This is a comment about smartphone,shoes,2022-12-20 02:32:00
user_4,This is a comment about clothes,clothes,2023-03-28 08:06:28
user_4,This is a comment about laptops,clothes,2020-07-19 05:40:28
user_4,This is a comment about laptops,smartphone,2020-09-12 15:09:30
user_4,This is a comment about laptops,books,2023-06-09 06:48:02
user_4,This is a comment about clothes,clothes,2021-06-22 14:03:05
user_4,This is a comment about books,books,2022-02-07 22:45:21
user_4,This is a comment about laptops,clothes,2020-10-15 05:03:16
user_4,This is a comment about smartphone,clothes,2023-05-07 11:54:43
user_4,This is a comment about shoes,shoes,2022-01-02 23:02:25
user_4,This is a comment about shoes,laptops,2022-06-27 15:29:27
user_4,This is a comment about laptops,smartphone,2023-10-23 17:28:37
user_4,This is a comment about laptops,shoes,2020-11-21 04:41:24
user_4,This is a comment about smartphone,laptops,2023-09-23 12:07:08
user_4,This is a comment about shoes,clothes,2023-02-12 12:03:11
user_4,This is a comment about smartphone,books,2023-06-26 23:59:43
user_4,This is a comment about books,books,2021-03-15 08:50:52
user_4,This is a comment about smartphone,smartphone,2023-08-02 21:28:02
user_4,This is a comment about shoes,laptops,2023-03-07 06:50:36
user_4,This is a comment about shoes,smartphone,2022-10-05 05:49:34
user_4,This is a comment about clothes,laptops,2022-12-15 02:29:55
user_4,This is a comment about shoes,laptops,2023-05-06 16:31:48
user_4,This is a comment about smartphone,shoes,2021-08-26 14:12:25
user_4,This is a comment about books,clothes,2021-03-06 19:14:58
user_4,This is a comment about shoes,shoes,2020-07-15 21:23:14
user_4,This is a comment about books,books,2023-09-28 02:34:11
user_5,This is a comment about shoes,books,2022-05-20 11:38:51
user_5,This is a comment about smartphone,books,2022-03-28 16:17:00
user_5,This is a comment about clothes,smartphone,2022-06-13 08:56:45
user_5,This is a comment about laptops,shoes,2020-02-10 01:26:28
user_5,This is a comment about clothes,shoes,2020-11-05 05:40:21
user_5,This is a comment about books,laptops,2022-07-04 00:21:44
user_5,This is a comment about books,shoes,2020-07-14 12:04:41
user_5,This is a comment about clothes,laptops,2023-10-14 08:55:47
user_5,This is a comment about shoes,clothes,2020-02-17 00:01:49
user_5,This is a comment about books,clothes,2020-08-06 17:01:09
user_5,This is a comment about books,books,2023-06-04 18:26:44
user_5,This is a comment about smartphone,smartphone,2023-10-28 00:26:32
user_5,This is a comment about laptops,laptops,2021-03-13 09:08:46
user_5,This is a comment about shoes,smartphone,2023-08-12 23:10:52
user_5,This is a comment about clothes,clothes,2020-04-22 01:20:17
user_5,This is a comment about laptops,laptops,2022-04-20 02:09:31
user_5,This is a comment about laptops,laptops,2022-01-10 16:41:38
user_5,This is a comment about smartphone,books,2020-12-05 07:52:14
user_5,This is a comment about laptops,shoes,2023-01-24 20:10:48
user_5,This is a comment about shoes,shoes,2021-02-20 00:09:16
user_5,This is a comment about clothes,smartphone,2021-03-04 09:44:36
user_5,This is a comment about smartphone,smartphone,2022-11-08 18:07:29
user_5,This is a comment about laptops,smartphone,2022-03-17 03:15:24
user_5,This is a comment about laptops,clothes,2023-07-19 21:20:36
user_5,This is a comment about clothes,smartphone,2022-02-03 13:00:52
user_5,This is a comment about laptops,laptops,2020-01-18 13:38:35
user_5,This is a comment about shoes,clothes,2021-07-02 09:03:23
user_5,This is a comment about books,smartphone,2023-09-09 17:08:58
user_5,This is a comment about laptops,shoes,2020-08-15 04:54:36
user_5,This is a comment about clothes,shoes,2021-05-24 15:34:47
user_5,This is a comment about clothes,laptops,2022-04-21 03:33:08
user_5,This is a comment about shoes,shoes,2020-02-19 23:41:54
user_5,This is a comment about clothes,clothes,2020-08-21 10:59:06
user_5,This is a comment about clothes,books,2021-03-21 04:28:58
user_5,This is a comment about smartphone,clothes,2021-04-26 15:06:45
user_5,This is a comment about laptops,books,2022-02-25 08:35:02
user_5,This is a comment about laptops,smartphone,2020-02-03 16:01:41
user_5,This is a comment about shoes,shoes,2021-10-10 20:17:32
user_5,This is a comment about clothes,books,2022-12-21 00:25:54
user_5,This is a comment about shoes,books,2023-01-03 08:47:01
user_5,This is a comment about clothes,smartphone,2022-10-18 07:35:52
user_5,This is a comment about shoes,clothes,2022-03-07 02:00:31
user_5,This is a comment about smartphone,clothes,2021-12-24 20:10:15
user_5,This is a comment about clothes,laptops,2020-05-27 08:55:08
user_5,This is a comment about laptops,smartphone,2022-11-20 01:14:41
user_5,This is a comment about laptops,laptops,2020-02-28 03:41:00
user_5,This is a comment about laptops,laptops,2023-07-07 00:57:00
user_5,This is a comment about smartphone,clothes,2022-04-10 15:15:18
user_5,This is a comment about smartphone,shoes,2022-04-10 12:01:37
user_5,This is a comment about clothes,shoes,2023-10-07 20:33:04
user_6,This is a comment about smartphone,laptops,2023-09-14 00:43:52
user_6,This is a comment about books,books,2022-04-17 13:22:57
user_6,This is a comment about clothes,smartphone,2020-11-16 18:48:04
user_6,This is a comment about books,clothes,2022-11-23 18:55:02
user_6,This is a comment about shoes,shoes,2023-10-18 09:44:27
user_6,This is a comment about books,books,2021-03-26 16:02:46
user_6,This is a comment about books,books,2021-10-01 13:46:32
user_6,This is a comment about clothes,laptops,2021-11-21 00:35:48
user_6,This is a comment about clothes,clothes,2020-09-19 04:10:33
user_6,This is a comment about clothes,laptops,2022-01-14 14:34:07
user_6,This is a comment about smartphone,books,2020-01-03 17:11:06
user_6,This is a comment about shoes,books,2021-07-24 20:38:47
user_6,This is a comment about clothes,shoes,2020-10-19 01:57:02
user_6,This is a comment about shoes,laptops,2022-05-02 22:37:53
user_6,This is a comment about laptops,books,2023-01-15 06:18:41
user_6,This is a comment about books,books,2022-11-01 17:08:51
user_6,This is a comment about shoes,shoes,2022-07-22 10:29:06
user_6,This is a comment about laptops,books,2023-03-19 16:52:20
user_6,This is a comment about books,books,2020-04-02 02:42:25
user_6,This is a comment about shoes,clothes,2022-12-13 16:28:16
user_6,This is a comment about clothes,shoes,2023-08-17 14:29:17
user_6,This is a comment about shoes,smartphone,2021-12-15 12:48:14
user_6,This is a comment about shoes,smartphone,2022-09-22 03:12:11
user_6,This is a comment about laptops,clothes,2022-08-14 23:55:51
user_6,This is a comment about shoes,shoes,2020-08-01 10:35:37
user_6,This is a comment about laptops,shoes,2022-03-17 19:25:07
user_6,This is a comment about books,smartphone,2023-12-05 06:16:15
user_6,This is a comment about shoes,clothes,2023-08-06 02:22:55
user_6,This is a comment about books,smartphone,2022-01-13 05:13:46
user_6,This is a comment about laptops,laptops,2022-01-18 15:14:59
user_6,This is a comment about books,laptops,2022-01-15 06:23:24
user_6,This is a comment about shoes,clothes,2022-06-14 15:58:40
user_6,This is a comment about smartphone,smartphone,2022-02-17 18:42:11
user_6,This is a comment about laptops,clothes,2022-06-19 09:29:33
user_6,This is a comment about laptops,laptops,2022-07-23 13:26:55
user_6,This is a comment about smartphone,books,2022-05-05 08:53:23
user_6,This is a comment about books,laptops,2023-05-18 13:27:38
user_6,This is a comment about smartphone,books,2020-01-22 15:42:21
user_6,This is a comment about books,laptops,2020-01-08 23:55:58
user_6,This is a comment about books,laptops,2022-02-26 02:24:03
user_6,This is a comment about shoes,smartphone,2022-12-12 16:03:27
user_6,This is a comment about books,books,2022-09-12 21:05:27
user_6,This is a comment about clothes,laptops,2020-09-07 07:36:35
user_6,This is a comment about clothes,laptops,2022-09-07 02:38:42
user_6,This is a comment about laptops,books,2022-01-09 23:04:22
user_6,This is a comment about shoes,shoes,2022-07-06 11:12:36
user_6,This is a comment about shoes,shoes,2021-12-03 10:24:10
user_6,This is a comment about laptops,books,2022-11-21 02:13:43
user_6,This is a comment about laptops,clothes,2023-02-14 19:35:56
user_6,This is a comment about laptops,clothes,2023-10-17 21:43:10
user_7,This is a comment about laptops,clothes,2021-03-21 15:26:16
user_7,This is a comment about laptops,shoes,2023-06-04 04:26:40
user_7,This is a comment about laptops,books,2022-09-07 14:42:41
user_7,This is a comment about laptops,smartphone,2021-08-21 08:53:20
user_7,This is a comment about shoes,clothes,2021-12-04 16:38:10
user_7,This is a comment about laptops,smartphone,2020-01-25 03:46:06
user_7,This is a comment about smartphone,laptops,2023-11-25 16:57:49
user_7,This is a comment about clothes,shoes,2021-10-25 15:27:17
user_7,This is a comment about smartphone,laptops,2022-03-02 08:48:30
user_7,This is a comment about shoes,smartphone,2022-11-10 23:01:11
user_7,This is a comment about shoes,shoes,2023-08-06 01:58:19
user_7,This is a comment about shoes,books,2021-08-23 15:48:43
user_7,This is a comment about shoes,smartphone,2022-11-05 03:11:52
user_7,This is a comment about shoes,smartphone,2020-06-06 22:09:30
user_7,This is a comment about smartphone,smartphone,2022-10-14 21:19:34
user_7,This is a comment about clothes,clothes,2022-04-10 00:54:54
user_7,This is a comment about smartphone,clothes,2021-11-17 06:05:40
user_7,This is a comment about books,laptops,2020-11-24 04:25:52
user_7,This is a comment about shoes,smartphone,2023-08-18 01:49:32
user_7,This is a comment about laptops,smartphone,2023-03-18 21:18:24
user_7,This is a comment about books,laptops,2023-12-15 09:43:49
user_7,This is a comment about shoes,smartphone,2021-03-09 03:43:47
user_7,This is a comment about smartphone,clothes,2021-06-08 23:20:10
user_7,This is a comment about clothes,clothes,2021-02-23 23:41:55
user_7,This is a comment about laptops,laptops,2020-09-08 04:12:26
user_7,This is a comment about laptops,books,2020-02-27 11:15:45
user_7,This is a comment about clothes,clothes,2022-12-08 08:54:00
user_7,This is a comment about books,shoes,2021-07-02 22:38:21
user_7,This is a comment about clothes,smartphone,2020-05-09 11:01:18
user_7,This is a comment about shoes,books,2021-10-09 01:08:30
user_7,This is a comment about shoes,shoes,2021-09-21 01:06:34
user_7,This is a comment about clothes,laptops,2022-07-07 15:12:03
user_7,This is a comment about books,books,2021-01-24 19:12:05
user_7,This is a comment about laptops,laptops,2022-07-10 08:18:22
user_7,This is a comment about smartphone,shoes,2022-07-17 00:51:10
user_7,This is a comment about laptops,clothes,2023-10-23 15:05:04
user_7,This is a comment about shoes,smartphone,2022-09-02 10:12:03
user_7,This is a comment about clothes,books,2020-08-22 11:27:29
user_7,This is a comment about books,clothes,2021-07-28 23:55:08
user_7,This is a comment about laptops,clothes,2020-05-03 13:05:39
user_7,This is a comment about shoes,clothes,2022-10-01 01:16:41
user_7,This is a comment about books,shoes,2020-12-20 01:52:57
user_7,This is a comment about shoes,laptops,2020-06-08 16:04:33
user_7,This is a comment about books,shoes,2021-12-17 09:29:46
user_7,This is a comment about laptops,laptops,2021-01-21 04:35:02
user_7,This is a comment about books,laptops,2021-07-06 09:08:31
user_7,This is a comment about smartphone,books,2022-05-06 16:41:04
user_7,This is a comment about shoes,smartphone,2023-07-05 18:47:38
user_7,This is a comment about smartphone,books,2020-12-21 07:34:30
user_7,This is a comment about shoes,clothes,2023-10-01 23:26:43
user_8,This is a comment about shoes,shoes,2021-12-14 03:44:57
user_8,This is a comment about smartphone,laptops,2022-04-08 00:19:32
user_8,This is a comment about shoes,clothes,2020-11-28 16:14:09
user_8,This is a comment about smartphone,books,2021-11-18 19:36:46
user_8,This is a comment about books,clothes,2023-02-02 17:46:10
user_8,This is a comment about clothes,laptops,2023-04-14 01:00:06
user_8,This is a comment about smartphone,shoes,2020-01-22 23:18:17
user_8,This is a comment about laptops,smartphone,2022-07-20 02:16:17
user_8,This is a comment about laptops,smartphone,2022-03-04 11:17:39
user_8,This is a comment about smartphone,smartphone,2021-06-04 06:43:56
user_8,This is a comment about smartphone,laptops,2021-11-04 05:45:30
user_8,This is a comment about smartphone,shoes,2020-12-01 14:56:01
user_8,This is a comment about smartphone,books,2020-10-14 14:39:57
user_8,This is a comment about laptops,shoes,2022-03-15 08:11:55
user_8,This is a comment about books,clothes,2023-11-20 18:38:20
user_8,This is a comment about smartphone,books,2023-09-04 16:46:33
user_8,This is a comment about smartphone,books,2020-02-27 04:40:02
user_8,This is a comment about laptops,laptops,2021-12-22 21:31:16
user_8,This is a comment about clothes,books,2022-11-05 02:47:16
user_8,This is a comment about laptops,laptops,2022-07-01 03:47:00
user_8,This is a comment about books,laptops,2020-02-06 11:49:17
user_8,This is a comment about clothes,smartphone,2023-07-19 06:00:41
user_8,This is a comment about shoes,shoes,2021-03-02 12:23:22
user_8,This is a comment about smartphone,smartphone,2020-12-11 15:29:05
user_8,This is a comment about smartphone,clothes,2020-03-16 17:25:58
user_8,This is a comment about clothes,books,2022-02-14 05:12:09
user_8,This is a comment about clothes,laptops,2022-10-21 10:33:01
user_8,This is a comment about smartphone,laptops,2021-06-26 13:00:43
user_8,This is a comment about shoes,clothes,2022-12-23 09:39:24
user_8,This is a comment about laptops,smartphone,2021-11-28 20:07:19
user_8,This is a comment about laptops,clothes,2023-12-11 14:09:41
user_8,This is a comment about books,laptops,2022-11-22 08:15:30
user_8,This is a comment about smartphone,laptops,2022-06-06 02:06:48
user_8,This is a comment about books,clothes,2023-02-08 15:35:00
user_8,This is a comment about laptops,smartphone,2021-10-21 02:34:25
user_8,This is a comment about laptops,clothes,2020-09-26 07:33:25
user_8,This is a comment about books,laptops,2023-06-08 22:17:09
user_8,This is a comment about smartphone,clothes,2021-02-21 01:54:36
user_8,This is a comment about shoes,shoes,2023-06-20 02:43:25
user_8,This is a comment about smartphone,laptops,2023-03-01 14:40:37
user_8,This is a comment about laptops,laptops,2021-12-04 23:51:21
user_8,This is a comment about smartphone,laptops,2020-09-03 21:49:30
user_8,This is a comment about laptops,books,2020-12-26 15:20:03
user_8,This is a comment about laptops,shoes,2023-08-05 11:16:06
user_8,This is a comment about clothes,laptops,2022-05-24 09:03:49
user_8,This is a comment about books,clothes,2022-02-16 05:44:44
user_8,This is a comment about smartphone,shoes,2021-02-17 04:57:35
user_8,This is a comment about clothes,clothes,2021-07-10 07:53:28
user_8,This is a comment about shoes,laptops,2021-10-04 19:12:13
user_8,This is a comment about clothes,smartphone,2020-09-22 20:25:39
user_9,This is a comment about books,smartphone,2023-11-17 00:02:42
user_9,This is a comment about clothes,smartphone,2023-01-11 19:27:49
user_9,This is a comment about laptops,shoes,2021-03-28 07:22:00
user_9,This is a comment about books,smartphone,2022-09-28 06:20:28
user_9,This is a comment about smartphone,clothes,2020-04-15 16:11:09
user_9,This is a comment about smartphone,shoes,2022-07-27 05:15:47
user_9,This is a comment about clothes,laptops,2023-08-24 05:49:06
user_9,This is a comment about smartphone,books,2023-12-04 00:31:05
user_9,This is a comment about clothes,laptops,2023-04-07 23:51:36
user_9,This is a comment about books,laptops,2021-01-01 20:49:15
user_9,This is a comment about shoes,laptops,2020-05-16 12:03:02
user_9,This is a comment about clothes,books,2021-09-02 03:49:20
user_9,This is a comment about laptops,clothes,2020-05-09 16:00:49
user_9,This is a comment about shoes,clothes,2021-09-17 05:02:32
user_9,This is a comment about clothes,books,2022-01-10 06:15:55
user_9,This is a comment about books,shoes,2023-10-06 17:23:00
user_9,This is a comment about smartphone,smartphone,2023-11-24 07:28:11
user_9,This is a comment about smartphone,laptops,2020-04-03 20:48:54
user_9,This is a comment about clothes,books,2021-03-04 13:19:20
user_9,This is a comment about laptops,shoes,2021-04-13 01:10:41
user_9,This is a comment about clothes,laptops,2020-06-17 16:12:03
user_9,This is a comment about books,clothes,2022-11-11 01:31:58
user_9,This is a comment about books,smartphone,2020-10-19 16:30:22
user_9,This is a comment about shoes,shoes,2022-08-10 04:21:22
user_9,This is a comment about shoes,laptops,2022-03-06 14:53:07
user_9,This is a comment about books,clothes,2022-06-28 05:34:35
user_9,This is a comment about smartphone,shoes,2023-11-09 00:36:10
user_9,This is a comment about books,shoes,2023-07-12 04:02:06
user_9,This is a comment about shoes,smartphone,2020-12-11 10:06:54
user_9,This is a comment about books,shoes,2022-04-17 09:13:12
user_9,This is a comment about books,books,2022-12-09 00:48:37
user_9,This is a comment about clothes,laptops,2023-07-03 05:15:30
user_9,This is a comment about laptops,smartphone,2020-05-19 20:40:09
user_9,This is a comment about clothes,shoes,2020-08-10 10:16:14
user_9,This is a comment about smartphone,clothes,2022-02-05 12:28:06
user_9,This is a comment about smartphone,smartphone,2020-03-06 01:40:00
user_9,This is a comment about smartphone,clothes,2022-12-03 10:34:09
user_9,This is a comment about smartphone,clothes,2023-06-03 07:48:32
user_9,This is a comment about smartphone,books,2020-04-01 07:07:52
user_9,This is a comment about clothes,smartphone,2021-11-07 10:04:05
user_9,This is a comment about smartphone,clothes,2023-03-08 19:44:35
user_9,This is a comment about smartphone,books,2022-09-05 21:42:32
user_9,This is a comment about clothes,clothes,2020-07-15 17:18:38
user_9,This is a comment about shoes,laptops,2022-03-09 02:58:48
user_9,This is a comment about shoes,clothes,2021-06-20 05:56:59
user_9,This is a comment about shoes,shoes,2022-11-15 09:21:34
user_9,This is a comment about books,shoes,2020-04-06 21:48:11
user_9,This is a comment about laptops,shoes,2021-02-06 23:16:20
user_9,This is a comment about shoes,clothes,2020-12-14 06:05:54
user_9,This is a comment about books,shoes,2021-12-05 03:18:29
user_10,This is a comment about laptops,smartphone,2022-06-19 14:44:20
user_10,This is a comment about smartphone,smartphone,2020-10-25 23:01:24
user_10,This is a comment about shoes,clothes,2022-02-20 01:27:00
user_10,This is a comment about clothes,books,2020-07-20 03:03:37
user_10,This is a comment about laptops,smartphone,2021-10-22 23:08:36
